Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GPOR","GULFPORT ENERGY CORP","Equity","0.00","1.02","57,181.00","58,324.62","58,324.62","Energy","2398684","US4026353049","NASDAQ"
"MCBC","MACATAWA BANK CORP","Equity","0.00","7.59","7,614.00","57,790.26","57,790.26","Financials","2653822","US5542251021","NASDAQ"
"BSRR","SIERRA BANCORP","Equity","0.00","18.13","3,212.00","58,233.56","58,233.56","Financials","2586315","US82620P1021","NASDAQ"
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","10.19","5,560.00","56,656.40","56,656.40","Materials","2166397","US50105F1057","New York Stock Exchange Inc."
"TDW","TIDEWATER INC","Equity","0.00","5.42","10,454.00","56,660.68","56,660.68","Energy","BDFGDQ0","US88642R1095","New York Stock Exchange Inc."
"CIVB","CIVISTA BANCSHARES INC","Equity","0.00","14.79","3,846.00","56,882.34","56,882.34","Financials","BWT3JH3","US1788671071","NASDAQ"
"GORO","GOLD RESOURCE CORP","Equity","0.00","3.94","14,443.00","56,905.42","56,905.42","Materials","B1DZ912","US38068T1051","Nyse Mkt Llc"
"HUD","HUDSON LTD CLASS A","Equity","0.00","4.83","11,849.00","57,230.67","57,230.67","Consumer Discretionary","BD58J80","BMG464081030","New York Stock Exchange Inc."
"FSBW","FS BANCORP INC","Equity","0.00","38.69","1,480.00","57,261.20","57,261.20","Financials","B4Z5FD5","US30263Y1047","NASDAQ"
"PDLB","PDL COMMUNITY BANCORP","Equity","0.00","10.64","5,384.00","57,285.76","57,285.76","Financials","BF4KTN6","US69290X1019","NASDAQ"
"RVSB","RIVERVIEW BANCORP INC","Equity","0.00","5.18","11,066.00","57,321.88","57,321.88","Financials","2117920","US7693971001","NASDAQ"
"OPRT","OPORTUN FINANCIAL CORP","Equity","0.00","13.34","4,212.00","56,188.08","56,188.08","Financials","BKTC5L2","US68376D1046","NASDAQ"
"SIBN","SI BONE INC","Equity","0.00","15.55","3,628.00","56,415.40","56,415.40","Health Care","BZ0WN34","US8257041090","NASDAQ"
"PKBK","PARKE BANCORP INC","Equity","0.00","13.34","4,233.00","56,468.22","56,468.22","Financials","2095145","US7008851062","NASDAQ"
"BATRA","LIBERTY MEDIA LIBERTY BRAVES CORP","Equity","0.00","19.18","2,945.00","56,485.10","56,485.10","Communication","BD72H53","US5312297063","NASDAQ"
"TLYS","TILLYS INC CLASS A","Equity","0.00","5.82","9,406.00","54,742.92","54,742.92","Consumer Discretionary","B7TN3D2","US8868851028","New York Stock Exchange Inc."
"CARE","CARTER BANK AND TRUST","Equity","0.00","8.04","6,806.00","54,754.27","54,754.27","Financials","B1T84X2","US1461021081","NASDAQ"
"AAOI","APPLIED OPTOELECTRONICS INC","Equity","0.00","9.41","5,837.00","54,926.17","54,926.17","Information Technology","BDW0D09","US03823U1025","NASDAQ"
"CPLG","COREPOINT LODGING INC","Equity","0.00","4.27","12,951.00","55,300.77","55,300.77","Real Estate","BDTMRB7","US21872L1044","New York Stock Exchange Inc."
"HOFT","HOOKER FURNITURE CORP","Equity","0.00","19.50","2,839.00","55,360.50","55,360.50","Consumer Discretionary","2748911","US4390381006","NASDAQ"
"FPRX","FIVE PRIME THERAPEUTICS INC","Equity","0.00","6.70","8,279.00","55,469.30","55,469.30","Health Care","BDGTXL3","US33830X1046","NASDAQ"
"CUTR","CUTERA INC","Equity","0.00","12.07","4,596.00","55,473.72","55,473.72","Health Care","2839741","US2321091082","NASDAQ"
"FOSL","FOSSIL GROUP INC","Equity","0.00","4.47","12,079.00","53,993.13","53,993.13","Consumer Discretionary","BBGT609","US34988V1061","NASDAQ"
"HMHC","HOUGHTON MIFFLIN HARCOURT","Equity","0.00","1.80","30,386.00","54,694.80","54,694.80","Consumer Discretionary","BGCBBK9","US44157R1095","NASDAQ"
"NKSH","NATIONAL BANKSHARES INC","Equity","0.00","28.01","1,922.00","53,835.22","53,835.22","Financials","2532556","US6348651091","NASDAQ"
"ESQ","ESQUIRE FINANCIAL HOLDINGS INC","Equity","0.00","16.81","3,211.00","53,976.91","53,976.91","Financials","BD5G1Z5","US29667J1016","NASDAQ"
"AMAL","AMALGAMATED BANK CLASS A","Equity","0.00","12.58","4,292.00","53,993.36","53,993.36","Financials","BF1DNC5","US0226631085","NASDAQ"
"SBBX","SB ONE BANCORP","Equity","0.00","19.12","2,827.00","54,052.24","54,052.24","Financials","BFMFLB5","US78413T1034","NASDAQ"
"KALV","KALVISTA PHARMACEUTICALS INC","Equity","0.00","12.66","4,282.00","54,210.12","54,210.12","Health Care","BD06CS0","US4834971032","NASDAQ"
"RM","REGIONAL MANAGEMENT CORP","Equity","0.00","17.75","3,074.00","54,563.50","54,563.50","Financials","B719DK5","US75902K1060","New York Stock Exchange Inc."
"TMDX","TRANSMEDICS GROUP INC","Equity","0.00","17.25","3,167.00","54,630.75","54,630.75","Health Care","BK6TM04","US89377M1099","NASDAQ"
"NR","NEWPARK RESOURCES INC","Equity","0.00","2.19","24,967.00","54,677.73","54,677.73","Energy","2636878","US6517185046","New York Stock Exchange Inc."
"MOV","MOVADO GROUP INC","Equity","0.00","10.73","4,935.00","52,952.55","52,952.55","Consumer Discretionary","2643168","US6245801062","New York Stock Exchange Inc."
"SPOK","SPOK HOLDINGS INC","Equity","0.00","9.35","5,687.00","53,173.45","53,173.45","Communication","BNZB473","US84863T1060","NASDAQ"
"GCI","GANNETT CO INC","Equity","0.00","1.46","36,505.00","53,297.30","53,297.30","Communication","BKPH157","US36472T1097","New York Stock Exchange Inc."
"SSTI","SHOTSPOTTER INC","Equity","0.00","24.71","2,159.00","53,348.89","53,348.89","Information Technology","BF1STB1","US82536T1079","NASDAQ"
"MNSB","MAINSTREET BANCSHARES INC","Equity","0.00","13.29","4,024.00","53,478.96","53,478.96","Financials","BD0R8C9","US56064Y1001","NASDAQ"
"PICO","PICO HOLDINGS INC","Equity","0.00","8.21","6,531.00","53,619.51","53,619.51","Industrials","2326737","US6933662057","NASDAQ"
"ACTG","ACACIA RESEARCH CORP","Equity","0.00","4.06","13,218.00","53,665.08","53,665.08","Industrials","2169589","US0038813079","NASDAQ"
"MCB","METROPOLITAN BANK HOLDING CORP","Equity","0.00","30.74","1,748.00","53,733.52","53,733.52","Financials","BDBRDR8","US5917741044","New York Stock Exchange Inc."
"GDEN","GOLDEN ENTERTAINMENT INC","Equity","0.00","8.85","5,927.00","52,453.95","52,453.95","Consumer Discretionary","BYNH8R8","US3810131017","NASDAQ"
"BPRN","THE BANK OF PRINCETON","Equity","0.00","20.16","2,584.00","52,093.44","52,093.44","Financials","BYT2PJ8","US0645201098","NASDAQ"
"AMNB","AMERICAN NATIONAL BANKSHARES INC","Equity","0.00","24.18","2,161.00","52,252.98","52,252.98","Financials","2596950","US0277451086","NASDAQ"
"BBX","BBX CAPITAL CORP CLASS A","Equity","0.00","2.53","20,666.00","52,284.98","52,284.98","Consumer Discretionary","BDG0NQ1","US05491N1046","New York Stock Exchange Inc."
"PIRS","PIERIS PHARMACEUTICALS INC","Equity","0.00","3.19","16,440.00","52,443.60","52,443.60","Health Care","BTJRTY1","US7207951036","NASDAQ"
"LAWS","LAWSON PRODUCTS INC","Equity","0.00","32.11","1,634.00","52,467.74","52,467.74","Industrials","2508126","US5207761058","NASDAQ"
"SLCT","SELECT BANCORP INC","Equity","0.00","7.88","6,685.00","52,677.80","52,677.80","Financials","BPHCTK6","US81617L1089","NASDAQ"
"ETM","ENTERCOM COMMUNICATIONS CORP CLASS","Equity","0.00","1.37","37,372.00","51,199.64","51,199.64","Communication","2382892","US2936391000","New York Stock Exchange Inc."
"TALO","TALOS ENERGY INC","Equity","0.00","8.96","5,713.00","51,188.48","51,188.48","Energy","BDT56V9","US87484T1088","New York Stock Exchange Inc."
"HURC","HURCO COMPANIES INC","Equity","0.00","28.27","1,813.00","51,253.51","51,253.51","Industrials","2446367","US4473241044","NASDAQ"
"RBNC","RELIANT BANCORP INC","Equity","0.00","15.96","3,217.00","51,343.32","51,343.32","Financials","BD25P75","US75956B1017","NASDAQ"
"IESC","IES INC","Equity","0.00","22.90","2,250.00","51,525.00","51,525.00","Industrials","BD978B9","US44951W1062","NASDAQ"
"AXTI","AXT INC","Equity","0.00","4.56","11,309.00","51,569.04","51,569.04","Information Technology","2247979","US00246W1036","NASDAQ"
"LEVL","LEVEL ONE BANCORP INC","Equity","0.00","16.44","3,139.00","51,605.16","51,605.16","Financials","BFX1V23","US52730D2080","NASDAQ"
"AOSL","ALPHA AND OMEGA SEMICONDUCTOR LTD","Equity","0.00","10.63","4,868.00","51,746.84","51,746.84","Information Technology","B5Q3KZ2","BMG6331P1041","NASDAQ"
"RES","RPC INC","Equity","0.00","3.06","16,945.00","51,851.70","51,851.70","Energy","2719456","US7496601060","New York Stock Exchange Inc."
"EXTN","EXTERRAN CORP","Equity","0.00","5.40","9,612.00","51,904.80","51,904.80","Energy","BYMC5T5","US30227H1068","New York Stock Exchange Inc."
"FRGI","FIESTA RESTAURANT GROUP INC","Equity","0.00","6.39","8,124.00","51,912.36","51,912.36","Consumer Discretionary","B7V5P52","US31660B1017","NASDAQ"
"LCI","LANNETT COMPANY INC","Equity","0.00","7.09","7,100.00","50,339.00","50,339.00","Health Care","2447694","US5160121019","New York Stock Exchange Inc."
"FRTA","FORTERRA INC","Equity","0.00","9.34","5,432.00","50,734.88","50,734.88","Materials","BYT4SV7","US34960W1062","NASDAQ"
"GHL","GREENHILL INC","Equity","0.00","10.00","5,034.00","50,340.00","50,340.00","Financials","B00G8B4","US3952591044","New York Stock Exchange Inc."
"ADMA","ADMA BIOLOGICS INC","Equity","0.00","2.95","17,098.00","50,439.10","50,439.10","Health Care","B9NSBM2","US0008991046","NASDAQ"
"UBFO","UNITED SECURITY BANCSHARES","Equity","0.00","6.56","7,713.00","50,597.28","50,597.28","Financials","2714569","US9114601035","NASDAQ"
"PBIP","PRUDENTIAL BANCORP INC","Equity","0.00","11.99","4,236.00","50,789.64","50,789.64","Financials","BFNYRJ1","US74431A1016","NASDAQ"
"TITN","TITAN MACHINERY INC","Equity","0.00","10.61","4,788.00","50,800.68","50,800.68","Industrials","B29H3T5","US88830R1014","NASDAQ"
"GLRE","GREENLIGHT CAPITAL LTD CLASS A","Equity","0.00","6.46","7,880.00","50,904.80","50,904.80","Financials","B1XRCZ3","KYG4095J1094","NASDAQ"
"FSTR","LB FOSTER","Equity","0.00","12.88","3,954.00","50,927.52","50,927.52","Industrials","2348225","US3500601097","NASDAQ"
"GTYH","GTY TECHNOLOGY HOLDINGS INC","Equity","0.00","4.11","12,001.00","49,324.11","49,324.11","Information Technology","BGKCWH8","US3624091043","NASDAQ"
"BOCH","BANK OF COMMERCE HOLDINGS","Equity","0.00","7.35","6,735.00","49,502.25","49,502.25","Financials","B01KDQ5","US06424J1034","NASDAQ"
"ESXB","COMMUNITY BANKERS CORP TRUST","Equity","0.00","5.45","9,097.00","49,578.65","49,578.65","Financials","B1CWK77","US2036121067","NASDAQ"
"SMBK","SMARTFINANCIAL INC","Equity","0.00","16.00","3,114.00","49,824.00","49,824.00","Financials","BYVYKX1","US83190L2088","NASDAQ"
"NATH","NATHANS FAMOUS INC","Equity","0.00","55.32","887.00","49,068.84","49,068.84","Consumer Discretionary","2622747","US6323471002","NASDAQ"
"FCCY","1ST CONSTITUTION BANCORP","Equity","0.00","12.24","3,946.00","48,299.04","48,299.04","Financials","2554345","US31986N1028","NASDAQ"
"BFST","BUSINESS FIRST BANCSHARES INC","Equity","0.00","14.78","3,275.00","48,404.50","48,404.50","Financials","BF5HDJ0","US12326C1053","NASDAQ"
"ADRO","ADURO BIOTECH INC","Equity","0.00","2.24","21,626.00","48,442.24","48,442.24","Health Care","BWTVW89","US00739L1017","NASDAQ"
"EML","EASTERN","Equity","0.00","18.76","2,584.00","48,475.84","48,475.84","Industrials","2300087","US2763171046","NASDAQ"
"OVBC","OHIO VALLEY BANC CORP","Equity","0.00","22.35","2,171.00","48,521.85","48,521.85","Financials","2549136","US6777191064","NASDAQ"
"UFI","UNIFI INC","Equity","0.00","12.59","3,857.00","48,559.63","48,559.63","Consumer Discretionary","2911865","US9046772003","New York Stock Exchange Inc."
"NERV","MINERVA NEUROSCIENCES INC","Equity","0.00","3.48","13,944.00","48,594.84","48,594.84","Health Care","BNB7PK5","US6033801068","NASDAQ"
"RFL","RAFAEL HOLDINGS INC CLASS B","Equity","0.00","14.63","3,327.00","48,674.01","48,674.01","Real Estate","BFWZ8G9","US75062E1064","New York Stock Exchange Inc."
"OVLY","OAK VALLEY BANCORP","Equity","0.00","12.76","3,822.00","48,768.72","48,768.72","Financials","B019FQ6","US6718071052","NASDAQ"
"IMMR","IMMERSION CORP","Equity","0.00","6.37","7,659.00","48,787.83","48,787.83","Information Technology","2517854","US4525211078","NASDAQ"
"FNLC","FIRST BANCORP INC","Equity","0.00","20.98","2,328.00","48,841.44","48,841.44","Financials","2353047","US31866P1021","NASDAQ"
"NRIM","NORTHRIM BANCORP INC","Equity","0.00","25.04","1,951.00","48,853.04","48,853.04","Financials","2640277","US6667621097","NASDAQ"
"LQDA","LIQUIDIA TECHNOLOGIES INC","Equity","0.00","10.67","4,589.00","48,964.63","48,964.63","Health Care","BYVJ8J8","US53635D2027","NASDAQ"
"UEC","URANIUM ENERGY CORP","Equity","0.00","0.90","54,479.00","49,140.06","49,140.06","Energy","B0VLLY2","US9168961038","Nyse Mkt Llc"
"MSON","MISONIX INC","Equity","0.00","12.81","3,839.00","49,177.59","49,177.59","Health Care","2599250","US6048711039","NASDAQ"
"GBL","GAMCO INVESTORS INC CLASS A","Equity","0.00","13.14","3,612.00","47,461.68","47,461.68","Financials","2386827","US3614381040","New York Stock Exchange Inc."
"DHX","DHI GROUP INC","Equity","0.00","2.09","22,773.00","47,595.57","47,595.57","Communication","BWX70S9","US23331S1006","New York Stock Exchange Inc."
"EVI","EVI INDUSTRIES INC","Equity","0.00","23.99","1,985.00","47,620.15","47,620.15","Industrials","BGSPSG0","US26929N1028","Nyse Mkt Llc"
"ISTR","INVESTAR HOLDING CORP","Equity","0.00","14.46","3,303.00","47,761.38","47,761.38","Financials","BNGY4R1","US46134L1052","NASDAQ"
"SCOR","COMSCORE INC","Equity","0.00","3.03","15,840.00","47,995.20","47,995.20","Communication","B1YWRF2","US20564W1053","NASDAQ"
"CHS","CHICOS FAS INC","Equity","0.00","1.33","36,166.00","48,100.78","48,100.78","Consumer Discretionary","2196781","US1686151028","New York Stock Exchange Inc."
"VRAY","VIEWRAY INC","Equity","0.00","2.05","23,499.00","48,172.95","48,172.95","Health Care","BYSGPK2","US92672L1070","NASDAQ"
"PEBK","PEOPLES BANCORP OF NORTH CAROLINA","Equity","0.00","17.75","2,715.00","48,191.25","48,191.25","Financials","2620503","US7105771072","NASDAQ"
"CECE","CECO ENVIRONMENTAL CORP","Equity","0.00","6.58","7,330.00","48,231.40","48,231.40","Industrials","2011970","US1251411013","NASDAQ"
"BCML","BAYCOM CORP","Equity","0.00","12.83","3,627.00","46,534.41","46,534.41","Financials","BYSTY59","US07272M1071","NASDAQ"
"MNOV","MEDICINOVA INC","Equity","0.00","5.44","8,557.00","46,550.08","46,550.08","Health Care","B1L2QM5","US58468P2065","NASDAQ"
"FCBP","FIRST CHOICE BANCORP","Equity","0.00","15.74","2,965.00","46,669.10","46,669.10","Financials","BF113F2","US31948P1049","NASDAQ"
"DMRC","DIGIMARC CORP","Equity","0.00","15.96","2,928.00","46,730.88","46,730.88","Information Technology","B3F05P5","US25381B1017","NASDAQ"
"TCFC","COMMUNITY FINANCIAL","Equity","0.00","23.47","1,994.00","46,799.18","46,799.18","Financials","BFTHC55","US20368X1019","NASDAQ"
"BFIN","BANKFINANCIAL CORP","Equity","0.00","8.05","5,825.00","46,891.25","46,891.25","Financials","B038282","US06643P1049","NASDAQ"
"PROS","PROSIGHT GLOBAL INC","Equity","0.00","9.13","5,148.00","47,001.24","47,001.24","Financials","BJTZQ88","US74349J1034","New York Stock Exchange Inc."
"SIEN","SIENTRA INC","Equity","0.00","4.03","11,697.00","47,138.91","47,138.91","Health Care","BRTNNX2","US82621J1051","NASDAQ"
"FVCB","FVCBANKCORP INC","Equity","0.00","10.12","4,664.00","47,199.68","47,199.68","Financials","BY7RH33","US36120Q1013","NASDAQ"
"SFST","SOUTHERN FIRST BANCSHARES INC","Equity","0.00","27.15","1,679.00","45,584.85","45,584.85","Financials","2508030","US8428731017","NASDAQ"
"ITIC","INVESTORS TITLE","Equity","0.00","117.85","389.00","45,843.65","45,843.65","Financials","2469892","US4618041069","NASDAQ"
"OPBK","OP BANCORP","Equity","0.00","6.85","6,733.00","46,121.05","46,121.05","Financials","BD06KV9","US67109R1095","NASDAQ"
"CEIX","CONSOL ENERGY INC","Equity","0.00","5.25","8,592.00","45,108.00","45,108.00","Energy","BF4L070","US20854L1089","New York Stock Exchange Inc."
"CTO","CTO REALTY GROWTH INC","Equity","0.00","39.88","1,121.00","44,705.48","44,705.48","Real Estate","BMQ60M7","US22948P1030","Nyse Mkt Llc"
"SNCR","SYNCHRONOSS TECHNOLOGIES INC","Equity","0.00","3.53","12,692.00","44,802.76","44,802.76","Information Technology","B17BCQ2","US87157B1035","NASDAQ"
"GRBK","GREEN BRICK PARTNERS INC","Equity","0.00","11.14","4,025.00","44,838.50","44,838.50","Consumer Discretionary","BS7T2R6","US3927091013","NASDAQ"
"ACNB","ACNB CORP","Equity","0.00","25.78","1,741.00","44,882.98","44,882.98","Financials","2412012","US0008681092","NASDAQ"
"HTZ","HERTZ GLOBAL HOLDINGS INC","Equity","0.00","1.45","30,990.00","44,935.50","44,935.50","Industrials","BZBYZY4","US42806J1060","New York Stock Exchange Inc."
"ODC","OIL DRI CORPORATION OF AMERICA","Equity","0.00","34.70","1,296.00","44,971.20","44,971.20","Consumer Staples","2657794","US6778641000","New York Stock Exchange Inc."
"GDP","GOODRICH PETE CORP","Equity","0.00","6.99","6,436.00","44,987.64","44,987.64","Energy","BYNXZ97","US3824108431","Nyse Mkt Llc"
"MPB","MID PENN BANCORP INC","Equity","0.00","17.75","2,547.00","45,209.25","45,209.25","Financials","2618348","US59540G1076","NASDAQ"
"RTIX","RTI SURGICAL HOLDINGS INC","Equity","0.00","2.85","15,906.00","45,332.10","45,332.10","Health Care","2589110","US74975N1054","NASDAQ"
"UUUU","ENERGY FUELS INC","Equity","0.00","1.46","30,238.00","44,147.48","44,147.48","Energy","BFV4XW8","CA2926717083","Nyse Mkt Llc"
"BCBP","BCB BANCORP INC","Equity","0.00","9.15","4,804.00","43,956.60","43,956.60","Financials","2848253","US0552981039","NASDAQ"
"BGSF","BG STAFFING INC","Equity","0.00","10.57","4,160.00","43,971.20","43,971.20","Industrials","BKX6MK8","US05544A1097","New York Stock Exchange Inc."
"LTRPA","LIBERTY TRIPADVISOR HOLDINGS INC S","Equity","0.00","2.17","20,330.00","44,116.10","44,116.10","Communication","BQ5BPM6","US5314651028","NASDAQ"
"PCB","PCB BANCORP","Equity","0.00","10.00","4,414.00","44,140.00","44,140.00","Financials","BKLTT20","US69320M1099","NASDAQ"
"CLFD","CLEARFIELD INC","Equity","0.00","13.95","3,165.00","44,151.75","44,151.75","Information Technology","2002059","US18482P1030","NASDAQ"
"TMST","TIMKENSTEEL CORP","Equity","0.00","3.90","11,328.00","44,179.20","44,179.20","Materials","BNBPMX1","US8873991033","New York Stock Exchange Inc."
"RICK","RCI HOSPITALITY HOLDINGS INC","Equity","0.00","13.45","3,291.00","44,263.95","44,263.95","Consumer Discretionary","BQ0QT80","US74934Q1085","NASDAQ"
"HBCP","HOME BANCORP INC","Equity","0.00","26.37","1,685.00","44,433.45","44,433.45","Financials","B39XGV3","US43689E1073","NASDAQ"
"BREW","CRAFT BREW ALLIANCE INC","Equity","0.00","15.44","2,884.00","44,514.54","44,514.54","Consumer Staples","2723350","US2241221017","NASDAQ"
"TPB","TURNING POINT BRANDS INC","Equity","0.00","24.99","1,741.00","43,507.59","43,507.59","Consumer Staples","BYQ7X92","US90041L1052","New York Stock Exchange Inc."
"ARAY","ACCURAY INC","Equity","0.00","2.16","19,859.00","42,895.44","42,895.44","Health Care","B1R2HW6","US0043971052","NASDAQ"
"WTRH","WAITR HOLDINGS INC","Equity","0.00","2.71","15,836.00","42,915.56","42,915.56","Consumer Discretionary","BFY66V1","US9307521008","NASDAQ"
"PFBI","PREMIER FINANCIAL BANCORP INC","Equity","0.00","12.62","3,408.00","43,008.96","43,008.96","Financials","2701657","US74050M1053","NASDAQ"
"FRBK","REPUBLIC FIRST BANCORP INC","Equity","0.00","2.40","17,932.00","43,036.80","43,036.80","Financials","2421546","US7604161072","NASDAQ"
"BRG","BLUEROCK RESIDENTIAL GROWTH REIT C","Equity","0.00","7.79","5,543.00","43,179.97","43,179.97","Real Estate","BKWBZX8","US09627J1025","Nyse Mkt Llc"
"DAKT","DAKTRONICS INC","Equity","0.00","4.29","10,111.00","43,376.19","43,376.19","Information Technology","2254010","US2342641097","NASDAQ"
"ATLO","AMES NATIONAL CORP","Equity","0.00","19.62","2,222.00","43,595.64","43,595.64","Financials","B00MZ00","US0310011004","NASDAQ"
"VIACA","VIACOMCBS INC CLASS A","Equity","0.00","25.57","1,658.00","42,395.06","42,395.06","Communication","BKTNTP7","US92556H1077","NASDAQ"
